"trip_id,stop_id,stop_sequence,arrival_time,departure_time"
"B1_trip_M 7,B1_27,5,08:00:00,08:00:00"
"B1_trip_M 7,B1_112,6,08:00:00,08:00:00"
"B1_trip_M 7,B1_88,7,08:00:00,08:00:00"
"B1_trip_M 7,B1_38,8,08:00:00,08:00:00"
"B1_trip_M 7,B1_90,9,08:00:00,08:00:00"
"B1_trip_M 7,B1_29,10,08:00:00,08:00:00"
"M_TR1_F,M_10,1,05:00:00,05:00:30"
"M_TR1_F,M_33,2,05:03:26,05:03:56"
"M_TR1_F,M_11,3,05:05:20,05:05:50"
"M_TR1_F,M_32,4,05:08:04,05:08:34"
"M_TR1_F,M_31,5,05:12:11,05:12:41"
"M_TR1_F,M_34,6,05:14:29,05:14:59"
"M_TR1_F,M_12,7,05:19:07,05:19:37"
"M_TR1_F,M_13,8,05:21:45,05:22:15"
"M_TR1_F,M_50,9,05:24:33,05:25:03"
"M_TR1_F,M_14,10,05:27:04,05:27:34"
"M_TR1_F,M_0,11,05:29:08,05:29:38"
"M_TR1_F,M_17,12,05:31:52,05:32:22"
"M_TR1_F,M_20,13,05:34:58,05:35:28"
"M_TR1_F,M_21,14,05:38:28,05:38:58"
"M_TR1_F,M_30,15,05:40:57,05:41:27"
"M_TR1_F,M_49,16,05:43:39,05:44:09"
"M_TR1_F,M_48,17,05:46:24,05:46:54"
"M_TR1_F,M_47,18,05:48:20,05:48:50"
"M_TR1_F,M_5,19,05:50:16,05:50:46"
"M_TR1_F,M_16,20,05:52:08,05:52:38"
"M_TR1_F,M_52,21,05:53:30,05:54:00"
"M_TR1_F,M_22,22,05:55:00,05:55:30"
"M_TR1_F,M_45,23,05:58:46,05:59:16"
"M_TR1_F,M_44,24,06:01:53,06:02:23"
"M_TR1_F,M_43,25,06:04:14,06:04:44"
"M_TR1_F,M_42,26,06:06:02,06:06:32"
"M_TR1_F,M_41,27,06:07:28,06:07:58"
"M_TR1_F,M_40,28,06:09:45,06:10:15"
"M_TR1_F,M_39,29,06:11:49,06:12:19"
"M_TR1_F,M_15,30,06:14:07,06:14:37"
"M_TR1_F,M_38,31,06:15:55,06:16:25"
"M_TR1_F,M_37,32,06:18:24,06:18:54"
"M_TR1_F,M_36,33,06:20:39,06:21:09"
"M_TR1_F,M_35,34,06:24:08,06:24:38"
"M_TR1_F,M_51,35,06:26:47,06:27:17"
"M_TR1_B,M_51,1,05:00:00,05:00:30"
"M_TR1_B,M_35,2,05:02:39,05:03:09"
"M_TR1_B,M_36,3,05:06:08,05:06:38"
"M_TR1_B,M_37,4,05:08:23,05:08:53"
"M_TR1_B,M_38,5,05:10:51,05:11:21"
"M_TR1_B,M_15,6,05:12:39,05:13:09"
"M_TR1_B,M_39,7,05:14:58,05:15:28"
"M_TR1_B,M_40,8,05:17:02,05:17:32"
"M_TR1_B,M_41,9,05:19:19,05:19:49"
"M_TR1_B,M_42,10,05:20:45,05:21:15"
"M_TR1_B,M_43,11,05:22:33,05:23:03"
"M_TR1_B,M_44,12,05:24:54,05:25:24"
"M_TR1_B,M_45,13,05:28:00,05:28:30"
"M_TR1_B,M_22,14,05:31:47,05:32:17"
"M_TR1_B,M_52,15,05:33:17,05:33:47"
"M_TR1_B,M_5,16,05:36:31,05:37:01"
"M_TR1_B,M_16,17,05:35:09,05:35:39"
"M_TR1_B,M_47,18,05:38:27,05:38:57"
"M_TR1_B,M_48,19,05:40:22,05:40:52"
"M_TR1_B,M_49,20,05:43:07,05:43:37"
"M_TR1_B,M_30,21,05:45:50,05:46:20"
"M_TR1_B,M_21,22,05:48:19,05:48:49"
"M_TR1_B,M_20,23,05:51:49,05:52:19"
"M_TR1_B,M_17,24,05:54:54,05:55:24"
"M_TR1_B,M_0,25,05:57:39,05:58:09"
"M_TR1_B,M_14,26,05:59:42,06:00:12"
"M_TR1_B,M_50,27,06:02:14,06:02:44"
"M_TR1_B,M_13,28,06:05:02,06:05:32"
"M_TR1_B,M_12,29,06:07:40,06:08:10"
"M_TR1_B,M_34,30,06:12:18,06:12:48"
"M_TR1_B,M_31,31,06:14:36,06:15:06"
"M_TR1_B,M_32,32,06:18:43,06:19:13"
"M_TR1_B,M_11,33,06:21:27,06:21:57"
"M_TR1_B,M_33,34,06:23:20,06:23:50"
"M_TR1_B,M_10,35,06:26:47,06:27:17"
"M_TR2_F,M_62,1,05:00:00,05:00:30"
"M_TR2_F,M_63,2,05:03:12,05:03:42"
"M_TR2_F,M_1,3,05:05:31,05:06:01"
"M_TR2_F,M_66,4,05:07:01,05:07:31"
"M_TR2_F,M_65,5,05:08:51,05:09:21"
"M_TR2_F,M_64,6,05:11:02,05:11:32"
"M_TR2_F,M_2,7,05:13:21,05:13:51"
"M_TR2_F,M_3,8,05:15:47,05:16:17"
"M_TR2_F,M_4,9,05:18:29,05:18:59"
"M_TR2_F,M_5,10,05:20:40,05:21:10"
"M_TR2_F,M_52,11,05:23:54,05:24:24"
"M_TR2_F,M_22,12,05:25:25,05:25:55"
"M_TR2_F,M_6,13,05:27:38,05:28:08"
"M_TR2_F,M_7,14,05:29:53,05:30:23"
"M_TR2_F,M_8,15,05:31:49,05:32:19"
"M_TR2_F,M_18,16,05:34:05,05:34:35"
"M_TR2_F,M_9,17,05:35:45,05:36:15"
"M_TR2_F,M_68,18,05:38:06,05:38:36"
"M_TR2_F,M_67,19,05:40:41,05:41:11"
"M_TR2_B,M_67,1,05:00:00,05:00:30"
"M_TR2_B,M_68,2,05:02:35,05:03:05"
"M_TR2_B,M_9,3,05:04:55,05:05:25"
"M_TR2_B,M_18,4,05:06:36,05:07:06"
"M_TR2_B,M_8,5,05:08:51,05:09:21"
"M_TR2_B,M_7,6,05:10:47,05:11:17"
"M_TR2_B,M_6,7,05:13:03,05:13:33"
"M_TR2_B,M_22,8,05:15:16,05:15:46"
"M_TR2_B,M_52,9,05:16:46,05:17:16"
"M_TR2_B,M_5,10,05:20:00,05:20:30"
"M_TR2_B,M_4,11,05:22:12,05:22:42"
"M_TR2_B,M_3,12,05:24:54,05:25:24"
"M_TR2_B,M_2,13,05:27:20,05:27:50"
"M_TR2_B,M_64,14,05:29:39,05:30:09"
"M_TR2_B,M_65,15,05:31:50,05:32:20"
"M_TR2_B,M_66,16,05:33:40,05:34:10"
"M_TR2_B,M_1,17,05:35:10,05:35:40"
"M_TR2_B,M_63,18,05:37:28,05:37:58"
"M_TR2_B,M_62,19,05:40:41,05:41:11"
"M_TR3_F,M_56,1,05:00:00,05:00:30"
"M_TR3_F,M_57,2,05:03:14,05:03:44"
"M_TR3_F,M_58,3,05:05:31,05:06:01"
"M_TR3_F,M_59,4,05:07:59,05:08:29"
"M_TR3_F,M_60,5,05:10:23,05:10:53"
"M_TR3_F,M_61,6,05:12:58,05:13:28"
"M_TR3_F,M_53,7,05:17:16,05:17:46"
"M_TR3_F,M_55,8,05:19:40,05:20:10"
"M_TR3_F,M_54,9,05:21:42,05:22:12"
"M_TR3_F,M_27,10,05:24:16,05:24:46"
"M_TR3_F,M_19,11,05:26:08,05:26:38"
"M_TR3_F,M_29,12,05:29:29,05:29:59"
"M_TR3_F,M_23,13,05:32:35,05:33:05"
"M_TR3_F,M_24,14,05:35:49,05:36:19"
"M_TR3_F,M_25,15,05:38:10,05:38:40"
"M_TR3_F,M_69,16,05:40:09,05:40:39"
"M_TR3_F,M_26,17,05:42:46,05:43:16"
"M_TR3_F,M_28,18,05:45:03,05:45:33"
"M_TR3_F,M_46,19,05:46:52,05:47:22"
"M_TR3_F,M_70,20,05:48:29,05:48:59"
"M_TR3_F,M_71,21,05:51:00,05:51:30"
"M_TR3_F,M_72,22,05:53:14,05:53:44"
"M_TR3_F,M_74,23,05:55:05,05:55:35"
"M_TR3_F,M_73,24,05:56:47,05:57:17"
"M_TR3_F,M_80,25,05:58:30,05:59:00"
"M_TR3_F,M_81,26,06:01:05,06:01:35"
"M_TR3_F,M_82,27,06:03:15,06:03:45"
"M_TR3_F,M_83,28,06:06:22,06:06:52"
"M_TR3_B,M_83,1,05:00:00,05:00:30"
"M_TR3_B,M_82,2,05:03:06,05:03:36"
"M_TR3_B,M_81,3,05:05:16,05:05:46"
"M_TR3_B,M_80,4,05:07:51,05:08:21"
"M_TR3_B,M_73,5,05:09:34,05:10:04"
"M_TR3_B,M_74,6,05:11:16,05:11:46"
"M_TR3_B,M_72,7,05:13:07,05:13:37"
"M_TR3_B,M_71,8,05:15:21,05:15:51"
"M_TR3_B,M_70,9,05:17:52,05:18:22"
"M_TR3_B,M_46,10,05:19:29,05:19:59"
"M_TR3_B,M_28,11,05:21:18,05:21:48"
"M_TR3_B,M_26,12,05:23:35,05:24:05"
"M_TR3_B,M_69,13,05:26:13,05:26:43"
"M_TR3_B,M_25,14,05:28:11,05:28:41"
"M_TR3_B,M_24,15,05:30:32,05:31:02"
"M_TR3_B,M_23,16,05:33:46,05:34:16"
"M_TR3_B,M_29,17,05:36:52,05:37:22"
"M_TR3_B,M_19,18,05:40:13,05:40:43"
"M_TR3_B,M_27,19,05:42:05,05:42:35"
"M_TR3_B,M_54,20,05:44:39,05:45:09"
"M_TR3_B,M_55,21,05:46:41,05:47:11"
"M_TR3_B,M_53,22,05:49:05,05:49:35"
"M_TR3_B,M_61,23,05:53:23,05:53:53"
"M_TR3_B,M_60,24,05:55:58,05:56:28"
"M_TR3_B,M_59,25,05:58:22,05:58:52"
"M_TR3_B,M_58,26,06:00:50,06:01:20"
"M_TR3_B,M_57,27,06:03:07,06:03:37"
"M_TR3_B,M_56,28,06:06:22,06:06:52"
"M_TR4_F,M_56,1,05:00:00,05:00:30"
"M_TR4_F,M_57,2,05:03:14,05:03:44"
"M_TR4_F,M_58,3,05:05:31,05:06:01"
"M_TR4_F,M_59,4,05:07:59,05:08:29"
"M_TR4_F,M_60,5,05:10:23,05:10:53"
"M_TR4_F,M_61,6,05:12:58,05:13:28"
"M_TR4_F,M_53,7,05:17:16,05:17:46"
"M_TR4_F,M_55,8,05:19:40,05:20:10"
"M_TR4_F,M_54,9,05:21:42,05:22:12"
"M_TR4_F,M_27,10,05:24:16,05:24:46"
"M_TR4_F,M_19,11,05:26:08,05:26:38"
"M_TR4_F,M_29,12,05:29:29,05:29:59"
"M_TR4_F,M_23,13,05:32:35,05:33:05"
"M_TR4_F,M_24,14,05:35:49,05:36:19"
"M_TR4_F,M_25,15,05:38:10,05:38:40"
"M_TR4_F,M_69,16,05:40:09,05:40:39"
"M_TR4_F,M_26,17,05:42:46,05:43:16"
"M_TR4_F,M_28,18,05:45:03,05:45:33"
"M_TR4_F,M_46,19,05:46:52,05:47:22"
"M_TR4_F,M_70,20,05:48:29,05:48:59"
"M_TR4_F,M_71,21,05:51:00,05:51:30"
"M_TR4_F,M_72,22,05:53:14,05:53:44"
"M_TR4_F,M_76,23,05:55:31,05:56:01"
"M_TR4_F,M_77,24,05:57:29,05:57:59"
"M_TR4_F,M_78,25,05:59:17,05:59:47"
"M_TR4_F,M_79,26,06:02:12,06:02:42"
"M_TR4_F,M_75,27,06:05:16,06:05:46"
"M_TR4_B,M_75,1,05:00:00,05:00:30"
"M_TR4_B,M_79,2,05:03:03,05:03:33"
"M_TR4_B,M_78,3,05:05:58,05:06:28"
"M_TR4_B,M_77,4,05:07:46,05:08:16"
"M_TR4_B,M_76,5,05:09:45,05:10:15"
"M_TR4_B,M_72,6,05:12:01,05:12:31"
"M_TR4_B,M_71,7,05:14:15,05:14:45"
"M_TR4_B,M_70,8,05:16:46,05:17:16"
"M_TR4_B,M_46,9,05:18:23,05:18:53"
"M_TR4_B,M_28,10,05:20:12,05:20:42"
"M_TR4_B,M_26,11,05:22:29,05:22:59"
"M_TR4_B,M_69,12,05:25:07,05:25:37"
"M_TR4_B,M_25,13,05:27:05,05:27:35"
"M_TR4_B,M_24,14,05:29:26,05:29:56"
"M_TR4_B,M_23,15,05:32:40,05:33:10"
"M_TR4_B,M_29,16,05:35:46,05:36:16"
"M_TR4_B,M_19,17,05:39:07,05:39:37"
"M_TR4_B,M_27,18,05:40:59,05:41:29"
"M_TR4_B,M_54,19,05:43:33,05:44:03"
"M_TR4_B,M_55,20,05:45:36,05:46:06"
"M_TR4_B,M_53,21,05:47:59,05:48:29"
"M_TR4_B,M_61,22,05:52:17,05:52:47"
"M_TR4_B,M_60,23,05:54:52,05:55:22"
"M_TR4_B,M_59,24,05:57:16,05:57:46"
"M_TR4_B,M_58,25,05:59:44,06:00:14"
"M_TR4_B,M_57,26,06:02:01,06:02:31"
"M_TR4_B,M_56,27,06:05:16,06:05:46"
"MB_trip_1,MB_56,1,08:00:00,08:00:00"
"MB_trip_1,MB_23,2,08:00:00,08:00:00"
"MB_trip_1,MB_78,3,08:00:00,08:00:00"
"MB_trip_2,MB_78,1,08:00:00,08:00:00"
"MB_trip_2,MB_77,2,08:00:00,08:00:00"
"MB_trip_2,MB_186,3,08:00:00,08:00:00"
"MB_trip_3,MB_78,1,08:00:00,08:00:00"
"MB_trip_3,MB_149,2,08:00:00,08:00:00"
"MB_trip_3,MB_117,3,08:00:00,08:00:00"
"MB_trip_4,MB_78,1,08:00:00,08:00:00"
"MB_trip_4,MB_159,2,08:00:00,08:00:00"
"MB_trip_4,MB_187,3,08:00:00,08:00:00"
"MB_trip_5,MB_78,1,08:00:00,08:00:00"
"MB_trip_5,MB_146,2,08:00:00,08:00:00"
"MB_trip_5,MB_187,3,08:00:00,08:00:00"
"MB_trip_6,MB_78,1,08:00:00,08:00:00"
"MB_trip_6,MB_149,2,08:00:00,08:00:00"
"MB_trip_6,MB_188,3,08:00:00,08:00:00"
"MB_trip_7,MB_78,1,08:00:00,08:00:00"
"MB_trip_7,MB_37,2,08:00:00,08:00:00"
"MB_trip_8,MB_102,1,08:00:00,08:00:00"
"MB_trip_8,MB_114,2,08:00:00,08:00:00"
"MB_trip_8,MB_186,3,08:00:00,08:00:00"
"MB_trip_9,MB_42,1,08:00:00,08:00:00"
"MB_trip_9,MB_94,2,08:00:00,08:00:00"
"MB_trip_9,MB_148,3,08:00:00,08:00:00"
"MB_trip_10,MB_42,1,08:00:00,08:00:00"
"MB_trip_10,MB_94,2,08:00:00,08:00:00"
"MB_trip_10,MB_67,3,08:00:00,08:00:00"
"MB_trip_11,MB_42,1,08:00:00,08:00:00"
"MB_trip_11,MB_220,2,08:00:00,08:00:00"
"MB_trip_11,MB_158,3,08:00:00,08:00:00"
"MB_trip_12,MB_42,1,08:00:00,08:00:00"
"MB_trip_12,MB_220,2,08:00:00,08:00:00"
"MB_trip_12,MB_207,3,08:00:00,08:00:00"
"MB_trip_13,MB_42,1,08:00:00,08:00:00"
"MB_trip_13,MB_93,2,08:00:00,08:00:00"
"MB_trip_13,MB_209,3,08:00:00,08:00:00"
"MB_trip_14,MB_154,1,08:00:00,08:00:00"
"MB_trip_14,MB_94,2,08:00:00,08:00:00"
"MB_trip_14,MB_42,3,08:00:00,08:00:00"
"MB_trip_15,MB_154,1,08:00:00,08:00:00"
"MB_trip_15,MB_116,2,08:00:00,08:00:00"
"MB_trip_15,MB_103,3,08:00:00,08:00:00"
"MB_trip_16,MB_154,1,08:00:00,08:00:00"
"MB_trip_16,MB_206,2,08:00:00,08:00:00"
"MB_trip_16,MB_147,3,08:00:00,08:00:00"
"MB_trip_17,MB_154,1,08:00:00,08:00:00"
"MB_trip_17,MB_38,2,08:00:00,08:00:00"
"MB_trip_17,MB_189,3,08:00:00,08:00:00"
"MB_trip_18,MB_154,1,08:00:00,08:00:00"
"MB_trip_18,MB_38,2,08:00:00,08:00:00"
"MB_trip_18,MB_66,3,08:00:00,08:00:00"
"MB_trip_19,MB_154,1,08:00:00,08:00:00"
"MB_trip_19,MB_65,2,08:00:00,08:00:00"
"MB_trip_19,MB_208,3,08:00:00,08:00:00"
"MB_trip_20,MB_154,1,08:00:00,08:00:00"
"MB_trip_20,MB_67,2,08:00:00,08:00:00"
"MB_trip_20,MB_124,3,08:00:00,08:00:00"
"MB_trip_21,MB_154,1,08:00:00,08:00:00"
"MB_trip_21,MB_44,2,08:00:00,08:00:00"
"MB_trip_21,MB_40,3,08:00:00,08:00:00"
"MB_trip_22,MB_154,1,08:00:00,08:00:00"
"MB_trip_22,MB_12,2,08:00:00,08:00:00"
"MB_trip_22,MB_155,3,08:00:00,08:00:00"
"MB_trip_23,MB_118,1,08:00:00,08:00:00"
"MB_trip_23,MB_147,2,08:00:00,08:00:00"
"MB_trip_23,MB_103,3,08:00:00,08:00:00"
"MB_trip_24,MB_118,1,08:00:00,08:00:00"
"MB_trip_24,MB_2,2,08:00:00,08:00:00"
"MB_trip_24,MB_215,3,08:00:00,08:00:00"
"MB_trip_25,MB_118,1,08:00:00,08:00:00"
"MB_trip_25,MB_1,2,08:00:00,08:00:00"
"MB_trip_25,MB_160,3,08:00:00,08:00:00"
"MB_trip_26,MB_38,1,08:00:00,08:00:00"
"MB_trip_26,MB_216,2,08:00:00,08:00:00"
"MB_trip_26,MB_107,3,08:00:00,08:00:00"
"MB_trip_27,MB_35,1,08:00:00,08:00:00"
"MB_trip_27,MB_95,2,08:00:00,08:00:00"
"MB_trip_27,MB_147,3,08:00:00,08:00:00"
"MB_trip_28,MB_35,1,08:00:00,08:00:00"
"MB_trip_28,MB_116,2,08:00:00,08:00:00"
"MB_trip_28,MB_190,3,08:00:00,08:00:00"
"MB_trip_29,MB_152,1,08:00:00,08:00:00"
"MB_trip_29,MB_185,2,08:00:00,08:00:00"
"MB_trip_29,MB_190,3,08:00:00,08:00:00"
"MB_trip_30,MB_155,1,08:00:00,08:00:00"
"MB_trip_30,MB_116,2,08:00:00,08:00:00"
"MB_trip_30,MB_190,3,08:00:00,08:00:00"
"MB_trip_31,MB_155,1,08:00:00,08:00:00"
"MB_trip_31,MB_95,2,08:00:00,08:00:00"
"MB_trip_31,MB_147,3,08:00:00,08:00:00"
"MB_trip_32,MB_155,1,08:00:00,08:00:00"
"MB_trip_32,MB_152,2,08:00:00,08:00:00"
"MB_trip_32,MB_42,3,08:00:00,08:00:00"
"MB_trip_33,MB_155,1,08:00:00,08:00:00"
"MB_trip_33,MB_12,2,08:00:00,08:00:00"
"MB_trip_33,MB_38,3,08:00:00,08:00:00"
"MB_trip_34,MB_35,1,08:00:00,08:00:00"
"MB_trip_34,MB_14,2,08:00:00,08:00:00"
"MB_trip_35,MB_217,1,08:00:00,08:00:00"
"MB_trip_35,MB_64,2,08:00:00,08:00:00"
"MB_trip_35,MB_27,3,08:00:00,08:00:00"
"MB_trip_36,MB_217,1,08:00:00,08:00:00"
"MB_trip_36,MB_126,2,08:00:00,08:00:00"
"MB_trip_36,MB_95,3,08:00:00,08:00:00"
"MB_trip_37,MB_217,1,08:00:00,08:00:00"
"MB_trip_37,MB_126,2,08:00:00,08:00:00"
"MB_trip_37,MB_147,3,08:00:00,08:00:00"
"MB_trip_38,MB_217,1,08:00:00,08:00:00"
"MB_trip_38,MB_126,2,08:00:00,08:00:00"
"MB_trip_38,MB_45,3,08:00:00,08:00:00"
"MB_trip_39,MB_217,1,08:00:00,08:00:00"
"MB_trip_39,MB_126,2,08:00:00,08:00:00"
"MB_trip_39,MB_79,3,08:00:00,08:00:00"
"MB_trip_40,MB_217,1,08:00:00,08:00:00"
"MB_trip_40,MB_64,2,08:00:00,08:00:00"
"MB_trip_40,MB_42,3,08:00:00,08:00:00"
"MB_trip_41,MB_217,1,08:00:00,08:00:00"
"MB_trip_41,MB_78,2,08:00:00,08:00:00"
"MB_trip_41,MB_190,3,08:00:00,08:00:00"
"MB_trip_42,MB_217,1,08:00:00,08:00:00"
"MB_trip_42,MB_126,2,08:00:00,08:00:00"
"MB_trip_42,MB_42,3,08:00:00,08:00:00"
"MB_trip_43,MB_217,1,08:00:00,08:00:00"
"MB_trip_43,MB_115,2,08:00:00,08:00:00"
"MB_trip_43,MB_219,3,08:00:00,08:00:00"
"MB_trip_44,MB_217,1,08:00:00,08:00:00"
"MB_trip_44,MB_43,2,08:00:00,08:00:00"
"MB_trip_45,MB_217,1,08:00:00,08:00:00"
"MB_trip_45,MB_157,2,08:00:00,08:00:00"
"MB_trip_46,MB_217,1,08:00:00,08:00:00"
"MB_trip_46,MB_96,2,08:00:00,08:00:00"
"MB_trip_47,MB_217,1,08:00:00,08:00:00"
"MB_trip_47,MB_191,2,08:00:00,08:00:00"
"MB_trip_48,MB_217,1,08:00:00,08:00:00"
"MB_trip_48,MB_101,2,08:00:00,08:00:00"
"MB_trip_49,MB_217,1,08:00:00,08:00:00"
"MB_trip_49,MB_187,2,08:00:00,08:00:00"
"MB_trip_50,MB_217,1,08:00:00,08:00:00"
"MB_trip_50,MB_184,2,08:00:00,08:00:00"
"MB_trip_50,MB_186,3,08:00:00,08:00:00"
"MB_trip_51,MB_217,1,08:00:00,08:00:00"
"MB_trip_51,MB_157,2,08:00:00,08:00:00"
"MB_trip_51,MB_162,3,08:00:00,08:00:00"
"MB_trip_52,MB_217,1,08:00:00,08:00:00"
"MB_trip_52,MB_46,2,08:00:00,08:00:00"
"MB_trip_52,MB_183,3,08:00:00,08:00:00"
"MB_trip_53,MB_217,1,08:00:00,08:00:00"
"MB_trip_53,MB_64,2,08:00:00,08:00:00"
"MB_trip_53,MB_67,3,08:00:00,08:00:00"
"MB_trip_54,MB_217,1,08:00:00,08:00:00"
"MB_trip_54,MB_46,2,08:00:00,08:00:00"
"MB_trip_54,MB_61,3,08:00:00,08:00:00"
"MB_trip_55,MB_194,1,08:00:00,08:00:00"
"MB_trip_55,MB_126,2,08:00:00,08:00:00"
"MB_trip_55,MB_147,3,08:00:00,08:00:00"
"MB_trip_56,MB_194,1,08:00:00,08:00:00"
"MB_trip_56,MB_78,2,08:00:00,08:00:00"
"MB_trip_56,MB_190,3,08:00:00,08:00:00"
"MB_trip_57,MB_193,1,08:00:00,08:00:00"
"MB_trip_57,MB_64,2,08:00:00,08:00:00"
"MB_trip_57,MB_42,3,08:00:00,08:00:00"
"MB_trip_58,MB_125,1,08:00:00,08:00:00"
"MB_trip_58,MB_163,2,08:00:00,08:00:00"
"MB_trip_59,MB_217,1,08:00:00,08:00:00"
"MB_trip_59,MB_106,2,08:00:00,08:00:00"
"MB_trip_59,MB_26,3,08:00:00,08:00:00"
"MB_trip_60,MB_217,1,08:00:00,08:00:00"
"MB_trip_60,MB_193,2,08:00:00,08:00:00"
"MB_trip_61,MB_217,1,08:00:00,08:00:00"
"MB_trip_61,MB_59,2,08:00:00,08:00:00"
"MB_trip_62,MB_217,1,08:00:00,08:00:00"
"MB_trip_62,MB_137,2,08:00:00,08:00:00"
"MB_trip_63,MB_214,1,08:00:00,08:00:00"
"MB_trip_63,MB_193,2,08:00:00,08:00:00"
"MB_trip_64,MB_145,1,08:00:00,08:00:00"
"MB_trip_64,MB_217,2,08:00:00,08:00:00"
"MB_trip_65,MB_13,1,08:00:00,08:00:00"
"MB_trip_65,MB_217,2,08:00:00,08:00:00"
"MB_trip_66,MB_164,1,08:00:00,08:00:00"
"MB_trip_66,MB_217,2,08:00:00,08:00:00"
"MB_trip_67,MB_63,1,08:00:00,08:00:00"
"MB_trip_67,MB_217,2,08:00:00,08:00:00"
"MB_trip_68,MB_156,1,08:00:00,08:00:00"
"MB_trip_68,MB_157,2,08:00:00,08:00:00"
"MB_trip_69,MB_96,1,08:00:00,08:00:00"
"MB_trip_69,MB_100,2,08:00:00,08:00:00"
"MB_trip_70,MB_217,1,08:00:00,08:00:00"
"MB_trip_70,MB_210,2,08:00:00,08:00:00"
"MB_trip_71,MB_217,1,08:00:00,08:00:00"
"MB_trip_71,MB_165,2,08:00:00,08:00:00"
"MB_trip_72,MB_217,1,08:00:00,08:00:00"
"MB_trip_72,MB_215,2,08:00:00,08:00:00"
"MB_trip_73,MB_162,1,08:00:00,08:00:00"
"MB_trip_73,MB_27,2,08:00:00,08:00:00"
"MB_trip_73,MB_42,3,08:00:00,08:00:00"
"MB_trip_74,MB_162,1,08:00:00,08:00:00"
"MB_trip_74,MB_76,2,08:00:00,08:00:00"
"MB_trip_74,MB_42,3,08:00:00,08:00:00"
"MB_trip_75,MB_162,1,08:00:00,08:00:00"
"MB_trip_75,MB_64,2,08:00:00,08:00:00"
"MB_trip_75,MB_27,3,08:00:00,08:00:00"
"MB_trip_76,MB_162,1,08:00:00,08:00:00"
"MB_trip_76,MB_196,2,08:00:00,08:00:00"
"MB_trip_76,MB_150,3,08:00:00,08:00:00"
"MB_trip_77,MB_162,1,08:00:00,08:00:00"
"MB_trip_77,MB_17,2,08:00:00,08:00:00"
"MB_trip_77,MB_151,3,08:00:00,08:00:00"
"MB_trip_78,MB_104,1,08:00:00,08:00:00"
"MB_trip_78,MB_24,2,08:00:00,08:00:00"
"MB_trip_78,MB_151,3,08:00:00,08:00:00"
"MB_trip_79,MB_105,1,08:00:00,08:00:00"
"MB_trip_79,MB_102,2,08:00:00,08:00:00"
"MB_trip_79,MB_15,3,08:00:00,08:00:00"
"MB_trip_80,MB_105,1,08:00:00,08:00:00"
"MB_trip_80,MB_77,2,08:00:00,08:00:00"
"MB_trip_80,MB_186,3,08:00:00,08:00:00"
"MB_trip_81,MB_105,1,08:00:00,08:00:00"
"MB_trip_81,MB_127,2,08:00:00,08:00:00"
"MB_trip_81,MB_102,3,08:00:00,08:00:00"
"MB_trip_82,MB_105,1,08:00:00,08:00:00"
"MB_trip_82,MB_104,2,08:00:00,08:00:00"
"MB_trip_83,MB_166,1,08:00:00,08:00:00"
"MB_trip_83,MB_77,2,08:00:00,08:00:00"
"MB_trip_83,MB_186,3,08:00:00,08:00:00"
"MB_trip_84,MB_166,1,08:00:00,08:00:00"
"MB_trip_84,MB_127,2,08:00:00,08:00:00"
"MB_trip_84,MB_102,3,08:00:00,08:00:00"
"MB_trip_85,MB_166,1,08:00:00,08:00:00"
"MB_trip_85,MB_102,2,08:00:00,08:00:00"
"MB_trip_85,MB_15,3,08:00:00,08:00:00"
"MB_trip_86,MB_149,1,08:00:00,08:00:00"
"MB_trip_86,MB_78,2,08:00:00,08:00:00"
"MB_trip_86,MB_102,3,08:00:00,08:00:00"
"MB_trip_87,MB_149,1,08:00:00,08:00:00"
"MB_trip_87,MB_24,2,08:00:00,08:00:00"
"MB_trip_87,MB_162,3,08:00:00,08:00:00"
"MB_trip_88,MB_149,1,08:00:00,08:00:00"
"MB_trip_88,MB_78,2,08:00:00,08:00:00"
"MB_trip_88,MB_190,3,08:00:00,08:00:00"
"MB_trip_89,MB_149,1,08:00:00,08:00:00"
"MB_trip_89,MB_190,2,08:00:00,08:00:00"
"MB_trip_89,MB_42,3,08:00:00,08:00:00"
"MB_trip_90,MB_149,1,08:00:00,08:00:00"
"MB_trip_90,MB_78,2,08:00:00,08:00:00"
"MB_trip_90,MB_195,3,08:00:00,08:00:00"
"MB_trip_91,MB_62,1,08:00:00,08:00:00"
"MB_trip_91,MB_78,2,08:00:00,08:00:00"
"MB_trip_91,MB_190,3,08:00:00,08:00:00"
"MB_trip_92,MB_62,1,08:00:00,08:00:00"
"MB_trip_92,MB_33,2,08:00:00,08:00:00"
"MB_trip_92,MB_78,3,08:00:00,08:00:00"
"MB_trip_93,MB_57,1,08:00:00,08:00:00"
"MB_trip_93,MB_33,2,08:00:00,08:00:00"
"MB_trip_93,MB_195,3,08:00:00,08:00:00"
"MB_trip_94,MB_162,1,08:00:00,08:00:00"
"MB_trip_94,MB_28,2,08:00:00,08:00:00"
"MB_trip_95,MB_162,1,08:00:00,08:00:00"
"MB_trip_95,MB_215,2,08:00:00,08:00:00"
"MB_trip_96,MB_162,1,08:00:00,08:00:00"
"MB_trip_96,MB_104,2,08:00:00,08:00:00"
"MB_trip_97,MB_167,1,08:00:00,08:00:00"
"MB_trip_97,MB_4,2,08:00:00,08:00:00"
